Time,EXX,SXX
0,0,0
0.07,-0.000017599,0.0545
4.36,0.000005779,10.8779
4.69,-0.000003135,22.0869
4.95,0.000018746,33.5194
5.21,0.000043184,46.1483
5.48,0.000030467,59.8466
5.68,0.000031215,71.0997
5.87,0.000044805,83.1881
6.07,0.000070116,95.9586
6.27,0.000076849,108.9306
6.47,0.000070428,121.912
6.73,0.00007741,139.7121
6.93,0.000107646,153.5457
7.13,0.000115065,167.6532
7.33,0.000113382,181.648
7.52,0.000111012,195.7636
7.72,0.000128218,210.2681
7.92,0.000148511,224.9256
8.12,0.000156397,239.7509
8.32,0.000156896,254.7122
8.51,0.000166746,269.8161
8.71,0.000186726,285.0851
8.91,0.000203527,300.0605
9.11,0.000202779,314.2764
9.31,0.000216494,327.7187
9.57,0.00024938,343.3904
9.83,0.000282764,355.7014
10.23,0.000308636,367.5758
10.82,0.00038382,377.5583
12.21,0.000456262,387.0351
13.79,0.000546407,395.5731
15.51,0.000623474,402.3337
16.76,0.00070003,407.1261
18.48,0.000772346,411.547
20.39,0.0008648,416.7182
23.17,0.001007752,422.3545
24.49,0.001080752,425.3245
26.14,0.001166592,427.8549
27.79,0.001243768,430.8446
29.44,0.001328424,433.12
30.95,0.001405232,435.5605
32.54,0.001483032,437.3814
35.84,0.00162792,441.6636
37.22,0.001702976,443.5213
38.87,0.001783272,445.2076
40.39,0.001865568,447.2722
41.71,0.001938376,448.4251
43.1,0.002012944,450.327
44.68,0.002093736,451.8016
46.6,0.002165928,453.881
47.92,0.002243104,454.7922
49.24,0.002324152,456.4207
52.4,0.002465592,459.3656
53.66,0.0025424,461.1677
55.18,0.002615216,462.0757
57.42,0.002728424,464.8014
58.94,0.002806728,465.5427
60.59,0.002886528,466.8797
63.49,0.00303116,469.8173
65.01,0.003103472,471.0618
66.99,0.003196488,472.6666
68.84,0.00328776,474.0828
70.22,0.003361072,475.6338
72.01,0.0034486,476.3352
73.52,0.003524904,478.3797
76.03,0.003650584,479.9389
77.48,0.003729384,481.362
79.13,0.003809184,482.793
80.65,0.003886736,483.8429
82.17,0.0039618,484.9973
83.75,0.004037608,486.155
85.27,0.004111912,487.0118
86.86,0.004190216,489.5276
89.5,0.004333352,490.6306
91.28,0.004427368,491.7374
92.73,0.004499432,492.6315
94.51,0.004584216,494.162
95.9,0.004657528,495.1338
98.08,0.00475628,496.296
99.66,0.004841824,497.1237
101.24,0.004917632,498.5565
103.49,0.005017376,495.3348
107.05,0.00502536,476.7383
107.32,0.005019376,463.6559
107.51,0.005001416,450.9159
107.71,0.004997432,436.6811
107.91,0.004986456,421.1492
108.04,0.004979472,410.2464
108.17,0.004971496,399.342
108.31,0.004959528,388.2057
108.44,0.004950048,377.0769
108.57,0.004941568,365.3499
108.77,0.004932592,347.3932
108.9,0.004927608,334.7009
109.03,0.00491464,322.0684
109.16,0.00489968,309.1341
109.3,0.004886208,295.9048
109.43,0.004877736,283.0615
109.56,0.004873744,270.2273
109.69,0.004869752,257.1683
109.82,0.00486028,243.802
109.96,0.004842824,230.7255
110.09,0.00482636,217.1782
110.22,0.004811896,203.849
110.35,0.00480292,190.6972
110.48,0.004794944,177.4355
110.62,0.004788456,164.4204
110.75,0.004782976,151.3695
110.88,0.004767016,138.4232
111.01,0.004748064,125.6833
111.14,0.004732104,113.0795
111.28,0.004722128,100.4761
111.41,0.004715144,87.6946
111.54,0.004714144,75.0292
111.67,0.004705168,62.5199
111.87,0.004674248,44.2505
112,0.004658288,32.2131
112.13,0.004650312,20.5067
112.27,0.004642328,8.9888
112.4,0.004638336,-2.6405
112.53,0.004626368,-14.128
112.66,0.004607416,-25.332
112.79,0.004590464,-36.1218
112.99,0.004573504,-51.3975
113.19,0.004562536,-66.232
113.39,0.004544576,-80.6825
113.59,0.004522632,-94.8608
113.78,0.00450268,-108.3021
113.98,0.004494704,-121.3373
114.18,0.004478744,-134.1217
114.38,0.004452808,-146.1835
114.58,0.004429872,-157.3188
114.84,0.00442388,-171.2178
115.1,0.00439496,-183.9339
115.37,0.004366032,-195.342
115.7,0.004351072,-208.0356
116.03,0.004318152,-219.506
116.42,0.004303192,-231.8383
116.82,0.004277256,-243.6286
117.28,0.004249328,-255.3747
117.81,0.004197456,-266.7039
118.73,0.004156064,-283.1223
119.46,0.004127632,-294.1054
120.25,0.004075768,-305.0031
121.24,0.004054824,-315.8235
122.36,0.003982008,-326.8726
123.49,0.003961056,-337.6653
123.75,0.003884256,-339.873
124.01,0.003973024,-342.5762
124.34,0.003866296,-345.4268
124.81,0.003944104,-349.6198
125.14,0.003856824,-352.0413
125.27,0.003775032,-352.9078
125.6,0.003863304,-355.4472
126.06,0.003779024,-358.6281
126.59,0.003866296,-362.2889
126.85,0.003781512,-364.111
127.05,0.003692736,-365.3286
127.38,0.003820416,-367.7765
127.71,0.003742616,-369.8328
127.84,0.003651344,-370.6339
128.17,0.0037466,-373.0468
128.63,0.003654832,-375.4036
129.1,0.003728648,-378.4062
129.36,0.003630896,-379.4089
131.08,0.003523168,-388.8278
131.47,0.003596984,-390.8264
131.93,0.003505216,-392.8031
132.92,0.003421424,-397.4707
133.39,0.003551096,-399.9445
133.65,0.003437384,-400.7441
134.71,0.003350608,-404.6168
135.1,0.003435392,-406.537
135.5,0.003343624,-407.9428
136.55,0.003261832,-412.3462
136.95,0.003334648,-413.9394
137.35,0.003250864,-415.175
138.34,0.003166072,-418.7092
138.8,0.003251856,-420.3055
139.19,0.003170568,-421.4688
139.39,0.003092264,-421.8585
139.85,0.003221936,-423.8297
140.12,0.00314712,-424.598
140.32,0.00305436,-425.2477
140.65,0.003131168,-426.7089
141.17,0.003034152,-428.2366
141.7,0.003111952,-429.8869
142.1,0.003010464,-430.4357
144.14,0.002870064,-436.4423
144.61,0.002956344,-437.6726
145,0.002882536,-438.5107
145.2,0.00280872,-438.868
145.73,0.002907472,-440.4315
146.12,0.002799744,-441.031
147.18,0.002721944,-443.4876
147.64,0.00280224,-444.594
148.1,0.002716952,-445.3971
149.29,0.002642144,-447.8586
150.41,0.002555864,-450.7302
150.88,0.00263716,-451.9128
151.34,0.002564344,-452.8238
151.6,0.00247856,-453.0309
152,0.002564096,-454.0802
152.79,0.002430184,-455.1116
153.25,0.002507488,-456.2133
153.85,0.00241472,-457.1017
155.1,0.002334928,-459.6493
155.76,0.002410232,-461.2259
156.16,0.00231248,-461.4338
157.41,0.002237176,-463.5828
159.92,0.002092536,-467.5272
163.15,0.001952648,-472.4371
164.41,0.001870104,-474.4071
165.2,0.001952896,-475.9723
165.59,0.001863368,-476.5977
165.79,0.001778832,-476.7951
166.45,0.001854144,-477.5292
167.05,0.001762376,-478.2565
169.82,0.001626224,-481.6507
172.33,0.001489024,-485.3996
173.58,0.001414208,-487.0171
175.96,0.00132232,-489.5378
178.13,0.001222448,-493.4937
179.59,0.001145888,-494.7336
181.7,0.001001256,-496.9751
184.54,0.000912736,-500.9954
185.13,0.00083792,-501.6831
187.97,0.00073519,-505.6501
188.3,0.000659632,-506.0413
190.74,0.000561382,-508.5205
193.58,0.000424729,-511.8989
196.42,0.000276592,-515.9647
199.32,0.000177967,-519.7403
199.72,0.000104654,-520.1308
202.95,0.000032119,-524.2759
205.13,-0.000048489,-512.1552
205.52,-0.000027698,-500.4238
205.79,-0.000025641,-488.0892
205.99,-0.000022524,-477.2851
206.18,-0.000011552,-465.23
206.38,-0.00000139,-452.0067
206.58,0.000009832,-437.7986
206.78,0.000014258,-422.662
206.98,0.000028347,-406.9643
207.11,0.0000372,-396.2073
207.24,0.000054219,-385.2127
207.37,0.000066002,-374.2391
207.5,0.0000665,-362.8756
207.64,0.000063352,-351.3958
207.77,0.000067903,-339.603
207.9,0.000089068,-328.0249
208.03,0.000110857,-316.2995
208.16,0.000101162,-304.3312
208.3,0.000105526,-292.4621
208.43,0.000122483,-280.6863
208.56,0.00012959,-269.0379
208.69,0.000137383,-257.353
208.82,0.00013997,-245.7326
208.96,0.000150662,-234.1592
209.09,0.000191122,-222.6973
209.22,0.000187101,-211.2343
209.35,0.000151098,-200.0005
209.48,0.000200535,-188.9049
209.62,0.0002044,-177.8996
209.75,0.000205024,-167.219
209.95,0.000227716,-151.9286
210.14,0.000246201,-136.9222
210.34,0.000213066,-121.6926
210.54,0.000291928,-106.5461
210.74,0.000261506,-92.541
210.94,0.000290619,-79.2718
211.2,0.00031328,-60.1585
211.4,0.000286349,-44.6249
211.53,0.000353179,-33.9153
211.66,0.000319546,-23.3292
211.86,0.000375934,-7.8141
212.06,0.000323504,7.2505
212.26,0.00038382,21.8874
212.45,0.000381856,36.3343
212.65,0.000398876,50.4715
212.85,0.000437465,64.1593
213.05,0.000398906,77.1013
213.25,0.000464147,89.833
213.44,0.000433912,102.2193
213.64,0.000469727,114.0077
213.84,0.00048843,125.5417
214.04,0.000470413,136.8292
214.3,0.000523092,151.4551
214.57,0.000550834,165.3805
214.83,0.00054329,178.7389
215.09,0.000534344,191.4775
215.36,0.000587615,203.7063
215.62,0.000612502,215.2852
215.95,0.000631018,228.3021
216.28,0.000639746,240.5404
216.61,0.00064467,252.2439
216.94,0.000654894,262.9514
217.67,0.000705641,284.514
218.13,0.000751649,296.3702
218.59,0.000785438,307.1127
219.12,0.000795038,318.1059
219.71,0.000834064,329.3236
220.97,0.000910248,350.5439
221.83,0.000925584,361.9507
222.75,0.0009984,373.4293
224.53,0.001069592,391.5442
225.79,0.001134928,402.7707
227.5,0.001236288,415.8574
229.28,0.001299504,426.8033
231,0.001410472,436.1244
233.97,0.001548872,450.1625
235.29,0.001626176,455.2249
237.14,0.001702976,461.8379
238.33,0.001776416,465.9453
239.84,0.001849104,470.277
241.76,0.001922424,475.3465
243.47,0.002029648,479.7833
245.06,0.002110696,483.0439
246.84,0.002188248,487.0733
248.23,0.002262056,489.394
249.74,0.002334376,492.6768
251.13,0.002409736,494.7867
252.71,0.002489784,497.7611
254.23,0.002561848,499.6096
255.82,0.002649624,501.8347
257.53,0.002723192,504.0611
258.85,0.002797,505.547
260.17,0.002870568,507.4391
262.42,0.002961832,509.356
263.6,0.00303764,510.9275
265.58,0.00312392,512.829
266.84,0.003196984,514.3202
268.03,0.003272544,515.2642
271.13,0.003420168,517.922
272.84,0.003495232,519.2031
274.56,0.00358076,520.6653
276.01,0.003657072,521.8385
277.46,0.003733872,522.9035
279.18,0.003816664,523.7276
280.57,0.003888984,524.594
282.35,0.003963792,525.4691
283.73,0.004039104,526.7588
285.38,0.004129368,527.6501
287.1,0.004208168,528.3544
288.68,0.004280984,529.1117
290.14,0.004357792,529.5883
292.71,0.00447948,530.8444
293.9,0.004557288,531.588
296.01,0.004664512,532.314
297.79,0.004743808,532.7978
299.51,0.004827856,533.9387
301.62,0.004937584,534.6397
303.07,0.004997432,533.0713
306.97,0.005036328,518.4461
307.43,0.005003416,498.1073
307.63,0.005010392,485.2522
307.82,0.005001416,470.8858
308.02,0.004981968,455.2156
308.15,0.004967008,444.1419
308.29,0.004967008,433.1068
308.42,0.00496152,421.8338
308.55,0.004949552,410.5452
308.68,0.004937584,398.9592
308.81,0.0049286,387.0794
308.95,0.0049296,375.0764
309.08,0.004911648,362.5407
309.21,0.00489968,349.6482
309.34,0.004887704,337.0188
309.47,0.004879728,323.9869
309.61,0.004873744,311.0724
309.74,0.004855784,298.1743
309.87,0.004846808,285.3327
310,0.004843816,272.2022
310.13,0.004831352,258.9822
310.27,0.004817888,245.9125
310.4,0.004813896,232.7841
310.53,0.004805912,219.738
310.66,0.004783968,206.513
310.79,0.004777984,193.6105
310.93,0.004766016,180.4774
311.06,0.004754048,167.421
311.19,0.00474208,154.5919
311.32,0.004727112,141.8178
311.45,0.004718632,129.089
311.59,0.00470816,116.4724
311.72,0.004700184,103.6849
311.85,0.004687216,90.9577
311.98,0.00467624,78.4019
312.11,0.004669264,66.1677
312.25,0.004655296,54.0827
312.38,0.004642328,42.051
312.51,0.004634352,30.186
312.64,0.0046154,18.3912
312.77,0.004608416,6.5342
312.91,0.004594448,-5.0454
313.04,0.004588968,-16.2122
313.17,0.00458248,-27.0082
313.3,0.00456852,-37.8062
313.63,0.004538592,-63.5742
313.83,0.004526624,-78.91
314.03,0.004493704,-93.8335
314.23,0.004495704,-108.3161
314.42,0.004476248,-122.521
314.62,0.004446824,-135.9098
314.82,0.004417896,-148.8265
315.02,0.004420888,-161.1066
315.22,0.00441092,-172.672
315.41,0.004397448,-183.7869
315.68,0.004379992,-197.5091
315.94,0.004357056,-210.1182
316.21,0.004325136,-221.8516
316.47,0.004291224,-232.9424
316.8,0.004279248,-245.9861
317.13,0.00426728,-257.477
317.53,0.00424384,-269.6572
317.99,0.004195464,-281.9585
318.45,0.00417252,-292.7486
318.98,0.004151576,-303.9879
319.77,0.00411168,-317.3339
320.56,0.004062304,-328.3776
321.42,0.004069784,-339.5892
321.75,0.003980008,-343.7658
322.15,0.004064792,-348.7783
322.34,0.003985992,-351.1645
322.54,0.003910688,-353.4253
322.81,0.004052328,-357.1667
323.07,0.003949088,-360.1239
323.2,0.003855328,-361.3697
323.47,0.00395308,-364.3445
323.6,0.004025392,-365.8143
323.8,0.003952576,-367.6634
323.93,0.003854824,-368.6739
324.32,0.00395108,-372.6202
324.65,0.003868296,-375.3016
325.58,0.003772536,-382.9049
325.91,0.00387328,-386.0092
326.37,0.00373264,-389.5495
326.7,0.003822408,-392.2263
327.16,0.00371468,-395.654
327.62,0.003798472,-399.246
327.95,0.003720672,-401.1404
328.88,0.00363788,-407.042
329.27,0.003721168,-409.6354
329.6,0.003634888,-411.7992
329.8,0.003562568,-412.8064
330.07,0.003665312,-414.6683
330.53,0.003565064,-417.1288
331.06,0.00363788,-420.2927
331.39,0.003537136,-421.6336
333.23,0.003397984,-431.2717
333.56,0.003482272,-432.8337
334.09,0.003390504,-435.0424
334.62,0.00346532,-437.7735
334.95,0.003365568,-439.0655
336.93,0.003245872,-446.4678
337.39,0.003321184,-448.9034
337.79,0.003237896,-450.158
339.9,0.003098248,-456.7495
340.49,0.003174056,-459.3351
340.82,0.003091264,-460.0681
341.09,0.00300672,-460.5711
341.55,0.003122672,-462.3835
342.08,0.002969312,-463.2105
342.61,0.003047616,-465.1739
343.07,0.002973304,-466.077
343.27,0.002898496,-466.2697
343.73,0.002982784,-467.6242
344.26,0.002896496,-468.7869
346.7,0.002756856,-474.5702
349.14,0.002633416,-479.1335
349.8,0.002706984,-480.827
350.2,0.002626184,-481.4783
350.46,0.002553368,-481.634
351.05,0.002631176,-482.676
351.52,0.002551872,-483.1458
352.77,0.002462848,-485.8047
355.28,0.002339168,-489.2052
356.73,0.002254128,-490.7988
357.32,0.002326944,-492.4169
357.72,0.002249144,-492.627
357.98,0.002174336,-492.9202
358.58,0.002247144,-493.5815
359.17,0.00215488,-494.3744
361.02,0.002018728,-495.7707
361.61,0.00209628,-497.2578
362.34,0.002007752,-497.9142
362.74,0.001929952,-497.863
363.53,0.002009248,-499.0583
364.52,0.001859136,-499.8944
366.43,0.001785072,-501.695
368.48,0.001694048,-504.0287
370.79,0.001545928,-506.2976
373.16,0.001437152,-508.4613
375.8,0.001327432,-510.9859
376.4,0.001251624,-511.8896
377.26,0.001323936,-513.2519
378.38,0.001230672,-513.8044
378.91,0.00112644,-514.5088
382.14,0.001043648,-518.1326
382.6,0.00096248,-518.54
383.33,0.000888544,-518.8922
387.09,0.000788057,-523.1906
387.75,0.000710628,-523.6383
388.61,0.000628274,-524.7333
393.62,0.000530635,-530.3424
394.94,0.00043201,-532.0715
395.74,0.000355735,-532.8856
396.53,0.000280489,-533.5553
398.11,0.000149478,-534.9588
399.63,0.0000766,-536.4738
404.25,-0.000030441,-532.5251
405.31,-0.000016352,-518.0436
405.64,-0.00001791,-504.5682
405.9,-0.000039107,-491.0002
406.1,-0.000017973,-479.0847
406.3,0.00001139,-466.2032
406.63,0.000029906,-443.0935
406.82,0.000014757,-428.2337
407.09,0.000034768,-407.3087
407.22,0.000058271,-396.5477
407.35,0.000077971,-385.8134
407.48,0.000087354,-374.9798
407.62,0.000074979,-364.3142
407.75,0.000070895,-353.1607
407.88,0.000074106,-342.0563
408.01,0.000093245,-330.7655
408.14,0.000117184,-319.1538
408.28,0.000137009,-307.7131
408.41,0.00014661,-296.543
408.54,0.000138442,-285.3412
408.67,0.000126754,-274.1347
408.8,0.000132458,-262.629
408.94,0.000154527,-251.4391
409.07,0.00018336,-239.9643
409.2,0.000199413,-228.5409
409.33,0.000203278,-217.4155
409.46,0.00019745,-206.4355
409.6,0.000192555,-195.4755
409.73,0.000199974,-184.639
409.86,0.000220983,-173.8707
410.06,0.00025764,-158.5563
410.26,0.000266493,-144.0138
410.45,0.000253526,-129.7264
410.65,0.000256144,-115.3969
410.85,0.000278587,-101.8325
411.05,0.000315992,-88.8051
411.25,0.000328118,-75.6321
411.44,0.000317738,-62.4491
411.64,0.000315556,-48.4358
411.84,0.000340337,-34.0769
412.04,0.000380079,-19.6792
412.24,0.000387186,-6.0218
412.43,0.000375529,7.2665
412.63,0.000379206,20.6141
412.83,0.000413494,33.891
413.03,0.000444728,46.7117
413.23,0.000437434,58.8113
413.42,0.000430327,70.8736
413.62,0.0004533,83.0868
413.82,0.000489053,94.7764
414.02,0.000502519,105.9229
414.22,0.000499152,116.7304
414.48,0.000498685,130.644
414.74,0.000535997,144.5905
415.01,0.000560247,157.7635
415.27,0.000551146,170.0294
415.54,0.000576145,182.4647
416,0.000614247,202.058
416.33,0.00061724,214.5968
416.66,0.000667612,226.9816
416.99,0.000664121,238.2908
417.32,0.00068725,249.6034
417.71,0.000719605,261.8108
418.11,0.000728458,273.4357
418.57,0.000778456,285.6633
419.3,0.00081736,302.5614
419.89,0.000820472,314.4958
420.49,0.000879888,325.992
421.15,0.000912616,337.2959
421.87,0.000936432,347.9631
422.8,0.000987424,359.9613
423.72,0.001039296,371.1395
424.78,0.001090848,382.0671
426.16,0.00114696,395.174
427.48,0.001219952,405.9857
429.53,0.00132444,419.6037
431.11,0.001399496,429.3394
432.83,0.001481288,437.7084
434.15,0.001557848,444.1586
436.06,0.001652608,452.2112
438.83,0.001792248,462.0172
440.55,0.0018728,467.0276
441.8,0.001947104,470.9955
443.52,0.002027656,475.7247
445.17,0.002117424,479.1928
446.75,0.002192488,482.9157
448.47,0.002269536,486.7612
449.72,0.002342104,489.3735
452.76,0.002485544,494.5324
454.48,0.002578304,497.9941
455.99,0.002655112,500.1886
457.78,0.002742392,502.7479
458.83,0.002815952,504.382
461.8,0.002938392,508.1334
463.85,0.003042632,510.3483
466.62,0.003175792,513.808
467.87,0.003256832,515.2503
469.72,0.003332896,516.8282
470.98,0.003405208,518.0958
472.69,0.003483008,519.682
474.54,0.003580264,521.3319
476.19,0.003656568,523.1418
479.16,0.003799208,524.9381
480.35,0.003872024,526.0678
482.39,0.003970272,527.281
484.37,0.004074264,528.9623
486.02,0.004147824,529.8758
487.94,0.004249064,530.8017
489.32,0.004328864,532.1862
492.23,0.004474496,533.8605
494.8,0.00459868,535.5784
497.64,0.004745808,536.7021
499.49,0.004831848,537.2899
501.67,0.0049296,538.2127
502,0.004964512,538.7794
505.49,0.005047304,529.2551
506.88,0.005015384,514.4747
507.14,0.005026352,501.931
507.34,0.005028848,489.962
507.54,0.005004408,476.4494
507.74,0.004975488,461.955
507.94,0.004968504,447.2598
508.13,0.004967504,431.7566
508.27,0.004975984,420.8588
508.4,0.004971496,409.3648
508.53,0.004953536,397.1968
508.66,0.004934088,384.8802
508.79,0.004909648,372.4795
508.93,0.00489968,359.7767
509.06,0.004890696,347.2283
509.19,0.00489768,334.939
509.32,0.00489768,322.2973
509.45,0.004893688,309.4227
509.59,0.004877736,296.3018
509.72,0.004853792,283.0196
509.85,0.004829856,270.0038
509.98,0.004813896,257.0795
510.11,0.004810904,244.1773
510.25,0.004810904,231.1301
510.38,0.004817888,218.1045
510.51,0.004809904,204.9339
510.64,0.004793944,191.8487
510.77,0.004772496,178.9667
510.91,0.004746064,165.9138
511.04,0.004730104,153.2126
511.17,0.004719136,140.4808
511.3,0.004716144,127.8506
511.43,0.004723128,115.3964
511.57,0.004720136,102.8171
511.7,0.004706168,90.4624
511.83,0.00467824,78.0564
512.03,0.004650312,59.8676
512.16,0.004634352,47.9476
512.29,0.004638336,36.1325
512.42,0.004642328,24.4149
512.56,0.004637344,13.0474
512.69,0.00462388,1.5915
512.82,0.004594448,-9.7164
512.95,0.004571008,-20.759
513.15,0.004554552,-36.7968
513.35,0.004567024,-52.6353
513.55,0.004555048,-68.5454
513.74,0.004521136,-84.3666
513.94,0.004490712,-99.875
514.14,0.004469768,-114.2849
514.34,0.004474752,-127.9169
514.54,0.004474752,-141.2835
514.73,0.004444832,-154.2472
514.93,0.004412416,-166.6989
515.2,0.004386976,-181.6248
515.46,0.004395952,-195.6212
515.72,0.004371016,-209.2016
515.99,0.004322144,-222.2029
516.25,0.004307184,-233.6943
516.58,0.004317152,-246.6602
516.91,0.0042598,-259.0156
517.31,0.004248328,-271.4019
517.7,0.004220896,-283.086
518.43,0.004200448,-300.0452
518.96,0.004127632,-310.3088
519.62,0.00411916,-321.2125
520.41,0.004103696,-332.5672
521.2,0.004064792,-343.4788
522.79,0.003964048,-362.8791
523.84,0.003937616,-373.9323
524.9,0.003806448,-384.0259
525.1,0.003880264,-385.9542
525.56,0.003776528,-389.844
525.89,0.003854328,-392.8973
526.28,0.00377952,-395.9976
526.75,0.00385832,-399.5789
527.08,0.003778024,-401.8791
527.21,0.003696728,-402.7227
527.6,0.003804456,-406.0055
527.93,0.003715184,-408.054
528.13,0.003632888,-409.2635
528.4,0.003743112,-411.3646
528.86,0.003644864,-414.1694
529.39,0.00373064,-417.5527
529.72,0.003625408,-419.3313
529.91,0.003553096,-420.4101
530.18,0.003654832,-422.2347
530.77,0.00351868,-425.3042
531.1,0.003609952,-427.2935
531.7,0.003486264,-430.1302
532.03,0.00355908,-432.1086
532.55,0.00344936,-434.5316
532.95,0.003523168,-436.85
533.41,0.003422424,-438.6973
534.01,0.003497232,-441.0555
534.27,0.003413944,-442.1691
535.26,0.003331656,-446.6274
535.79,0.003411952,-448.7817
536.12,0.003303728,-450.0433
538.63,0.003184032,-458.7322
540.8,0.00307032,-464.9819
542.72,0.002992256,-469.9477
543.91,0.002918944,-472.6306
545.62,0.002845128,-476.6401
546.88,0.00277032,-478.9399
548.66,0.002693512,-482.0847
549.85,0.0026212,-483.8296
551.63,0.0025424,-486.6686
553.41,0.0024616,-489.0908
555.19,0.0023828,-491.3286
556.97,0.002289544,-493.45
558.16,0.002214728,-494.9619
559.88,0.002138672,-496.5394
561.13,0.002062616,-498.0412
563.77,0.00192796,-500.5808
566.28,0.001828464,-502.4882
567.34,0.001753152,-503.6581
570.17,0.00161076,-506.3093
572.48,0.001511088,-508.0644
575.12,0.00137456,-510.6556
576.97,0.001276808,-512.5525
578.69,0.001200752,-514.2997
581.2,0.00106572,-516.8117
582.65,0.000986296,-518.3226
585.95,0.00087396,-521.9221
587,0.000737934,-522.8851
587.93,0.000663934,-523.7472
592.35,0.000569922,-529.1521
594.4,0.000495194,-531.7618
597.1,0.000354894,-534.4527
598.69,0.000278774,-536.2501
600.27,0.000203652,-537.867
601.59,0.00012906,-539.0818
602.78,0.000076475,-540.2619
603.37,-0.00000379,-537.5612
605.29,-0.000047398,-521.3692
605.62,-0.000021152,-508.3446
605.88,-0.000006003,-494.629
606.08,-0.00000513,-482.9432
606.28,-0.000009183,-470.3692
606.47,0.000011951,-456.8125
606.67,0.000026477,-442.4304
606.87,0.000045772,-427.586
607.07,0.000047922,-412.185
607.27,0.000047424,-396.6338
607.4,0.000061762,-386.1396
607.53,0.000072922,-375.493
607.66,0.000084143,-364.5897
607.79,0.000105558,-353.9969
607.93,0.000106306,-343.1426
608.06,0.000105027,-332.21
608.26,0.000113662,-315.8679
608.39,0.000121298,-304.769
608.52,0.000141965,-293.5465
608.65,0.000169707,-282.5881
608.78,0.000158174,-271.6351
608.92,0.000151784,-260.7648
609.05,0.000181833,-249.8765
609.18,0.000152968,-238.9368
609.31,0.00019293,-227.9488
609.44,0.000213907,-216.9554
609.58,0.000198291,-205.8351
609.71,0.00025365,-195.2738
609.91,0.000200535,-179.9735
610.1,0.000240185,-165.4132
610.3,0.000258264,-150.9721
610.5,0.000244922,-136.5202
610.7,0.000317177,-122.3706
610.9,0.000271106,-109.1401
611.09,0.000285195,-96.2199
611.36,0.000356078,-78.783
611.56,0.000339308,-65.4854
611.75,0.000330144,-51.8965
611.95,0.000368546,-38.2973
612.15,0.000338498,-24.6636
612.35,0.000402274,-11.0408
612.55,0.000406014,2.1442
